date,cash_30d,positions_value_30d,total_equity_30d,open_positions_30d,cash_60d,positions_value_60d,total_equity_60d,open_positions_60d,cash_90d,positions_value_90d,total_equity_90d,open_positions_90d,spy_equity,return_30d,return_60d,return_90d,spy_return
2017-03-04 00:00:00,0.0,32271.302122521567,32271.302122521567,58.0,0.0,236620.6918249424,236620.6918249424,35.0,0.0,18476.03880762929,18476.03880762929,19.0,16323.428875404454,,,,
2017-03-05 00:00:00,0.0,32271.302122521567,32271.302122521567,58.0,0.0,236620.6918249424,236620.6918249424,35.0,0.0,18476.03880762929,18476.03880762929,19.0,16323.428875404454,,,,
2017-03-06 00:00:00,0.0,32271.302122521567,32271.302122521567,58.0,0.0,236620.6918249424,236620.6918249424,35.0,0.0,18476.03880762929,18476.03880762929,19.0,16274.819299412005,,,,
2017-03-07 00:00:00,0.0,32271.302122521567,32271.302122521567,58.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16226.208678726327,,,,
2017-03-08 00:00:00,0.0,33560.12352476876,33560.12352476876,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16196.083904745707,,,,
2017-03-09 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16216.62361834097,,,,
2017-03-10 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16273.44970658746,,,,
2017-03-11 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16273.44970658746,,,,
2017-03-12 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16273.44970658746,,,,
2017-03-13 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16281.665174148273,,,,
2017-03-14 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16219.36175929683,,,,
2017-03-15 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16359.715250055682,,,,
2017-03-16 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16327.53660918486,,,,
2017-03-17 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16228.26254561653,,,,
2017-03-18 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16228.26254561653,,,,
2017-03-19 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16228.26254561653,,,,
2017-03-20 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16210.46201767036,,,,
2017-03-21 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16002.327785455112,,,,
2017-03-22 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16039.983752930886,,,,
2017-03-23 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16022.867499050373,,,,
2017-03-24 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16011.228571774813,,,,
2017-03-25 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16011.228571774813,,,,
2017-03-26 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,18476.03880762929,18476.03880762929,19.0,16011.228571774813,,,,
2017-03-27 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,15994.796591959957,,,,
2017-03-28 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16111.18795410203,,,,
2017-03-29 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16126.24929639911,,,,
2017-03-30 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16177.598058040649,,,,
2017-03-31 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16139.943135258103,,,,
2017-04-01 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16139.943135258103,,,,
2017-04-02 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16139.943135258103,,,,
2017-04-03 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16111.872228167687,,,,
2017-04-04 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16122.141562618703,,,,
2017-04-05 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16074.216260691914,,,,
2017-04-06 00:00:00,0.0,33560.12352476876,33560.12352476876,76.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16119.403421662842,,,,
2017-04-07 00:00:00,0.0,34805.7000661334,34805.7000661334,75.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16102.971441847987,,,,
2017-04-08 00:00:00,3.705368504798097e-12,34805.700066133395,34805.7000661334,28.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16102.971441847987,,,,
2017-04-09 00:00:00,3.705368504798097e-12,34805.700066133395,34805.7000661334,28.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16102.971441847987,,,,
2017-04-10 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16112.556502233345,,,,
2017-04-11 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16093.38638146263,,,,
2017-04-12 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16022.867499050373,,,,
2017-04-13 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,15918.80038294275,,,,
2017-04-14 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,15918.80038294275,,,,
2017-04-15 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,15918.80038294275,,,,
2017-04-16 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,15918.80038294275,,,,
2017-04-17 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16059.839192460491,,,,
2017-04-18 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16011.91284584047,,,,
2017-04-19 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,15982.473390618738,,,,
2017-04-20 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16112.556502233345,,,,
2017-04-21 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16061.207740591806,,,,
2017-04-22 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16061.207740591806,,,,
2017-04-23 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16061.207740591806,,,,
2017-04-24 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16237.847606001887,,,,
2017-04-25 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16332.329661724154,,,,
2017-04-26 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16322.059282579907,,,,
2017-04-27 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16335.753121438902,,,,
2017-04-28 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16300.151020853331,,,,
2017-04-29 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16300.151020853331,,,,
2017-04-30 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16300.151020853331,,,,
2017-05-01 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16341.229403350624,,,,
2017-05-02 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16347.392048714462,,,,
2017-05-03 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16327.53660918486,,,,
2017-05-04 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16346.706729955575,,,,
2017-05-05 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,0.0,250010.73079319164,250010.73079319164,49.0,0.0,22093.94046904971,22093.94046904971,39.0,16411.06401169722,,,,
2017-05-06 00:00:00,0.0,34805.7000661334,34805.7000661334,59.0,249591.03292126924,0.0,249591.03292126924,0.0,0.0,22093.94046904971,22093.94046904971,39.0,16411.06401169722,,,,
2017-05-07 00:00:00,35652.51813928295,3.705368504798097e-12,35652.518139282955,31.0,249591.03292126924,0.0,249591.03292126924,0.0,0.0,22093.94046904971,22093.94046904971,39.0,16411.06401169722,,,,
2017-05-08 00:00:00,0.0,35652.518139282955,35652.518139282955,71.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16408.32587074136,,,,
2017-05-09 00:00:00,0.0,35652.518139282955,35652.518139282955,71.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16393.26348375105,,,,
2017-05-10 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16422.702938972783,,,,
2017-05-11 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16389.155749970643,,,,
2017-05-12 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16361.769116945885,,,,
2017-05-13 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16361.769116945885,,,,
2017-05-14 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16361.769116945885,,,,
2017-05-15 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16452.143438887746,,,,
2017-05-16 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16437.081051897436,,,,
2017-05-17 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16145.420461863056,,,,
2017-05-18 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16210.46201767036,,,,
2017-05-19 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16315.897681909299,,,,
2017-05-20 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16315.897681909299,,,,
2017-05-21 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16315.897681909299,,,,
2017-05-22 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16398.740810356,,,,
2017-05-23 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16435.02718500723,,,,
2017-05-24 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16473.367426548662,,,,
2017-05-25 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16552.101776521733,,,,
2017-05-26 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16548.679361500213,,,,
2017-05-27 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16548.679361500213,,,,
2017-05-28 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16548.679361500213,,,,
2017-05-29 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16548.679361500213,,,,
2017-05-30 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16534.30124857556,,,,
2017-05-31 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16530.193514795155,,,,
2017-06-01 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16661.646219234306,,,,
2017-06-02 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16717.102714656252,,,,
2017-06-03 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16717.102714656252,,,,
2017-06-04 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16717.102714656252,,,,
2017-06-05 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16704.779513315032,,,,
2017-06-06 00:00:00,0.0,35652.518139282955,35652.518139282955,77.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16651.37688478329,,,,
2017-06-07 00:00:00,0.0,35374.68350943025,35374.68350943025,59.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16682.18593282957,,,,
2017-06-08 00:00:00,0.0,35374.68350943025,35374.68350943025,59.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16690.40140039038,,,,
2017-06-09 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16665.069678949054,,,,
2017-06-10 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16665.069678949054,,,,
2017-06-11 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16665.069678949054,,,,
2017-06-12 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16661.646219234306,,,,
2017-06-13 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16743.119754856467,,,,
2017-06-14 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16721.895767195547,,,,
2017-06-15 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16689.717126324722,,,,
2017-06-16 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16612.35132448297,,,,
2017-06-17 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16612.35132448297,,,,
2017-06-18 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16612.35132448297,,,,
2017-06-19 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16750.65094835162,,,,
2017-06-20 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16637.683045924296,,,,
2017-06-21 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16633.57531214389,,,,
2017-06-22 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16626.044118648737,,,,
2017-06-23 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16645.89955817834,,,,
2017-06-24 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,22093.94046904971,22093.94046904971,39.0,16645.89955817834,,,,
2017-06-25 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,20170.150372127664,0.0,20170.150372127664,0.0,16645.89955817834,,,,
2017-06-26 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,20170.150372127664,20170.150372127664,31.0,16656.85316669501,,,,
2017-06-27 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,20170.150372127664,20170.150372127664,31.0,16522.6623213,,,,
2017-06-28 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,20170.150372127664,20170.150372127664,31.0,16670.547005554006,,,,
2017-06-29 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,20170.150372127664,20170.150372127664,31.0,16524.031914124545,,,,
2017-06-30 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,20170.150372127664,20170.150372127664,31.0,16554.840962170823,,,,
2017-07-01 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,20170.150372127664,20170.150372127664,31.0,16554.840962170823,,,,
2017-07-02 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,20170.150372127664,20170.150372127664,31.0,16554.840962170823,,,,
2017-07-03 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,20170.150372127664,20170.150372127664,31.0,16582.91186926124,,,,
2017-07-04 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,20170.150372127664,20170.150372127664,31.0,16582.91186926124,,,,
2017-07-05 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,20170.150372127664,20170.150372127664,31.0,16621.25211080267,,,,
2017-07-06 00:00:00,0.0,35374.68350943025,35374.68350943025,50.0,0.0,249591.03292126924,249591.03292126924,40.0,0.0,20170.150372127664,20170.150372127664,31.0,16469.259692768257,,,,
2017-07-07 00:00:00,0.0,35595.87956525442,35595.87956525442,49.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16576.064949831743,,,,
2017-07-08 00:00:00,0.0,35595.87956525442,35595.87956525442,49.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16576.064949831743,,,,
2017-07-09 00:00:00,3.907895599597535e-12,35595.879565254414,35595.87956525442,21.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16576.064949831743,,,,
2017-07-10 00:00:00,0.0,35595.87956525442,35595.87956525442,32.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16593.865477777912,,,,
2017-07-11 00:00:00,0.0,35595.87956525442,35595.87956525442,32.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16581.542276436692,,,,
2017-07-12 00:00:00,0.0,35595.87956525442,35595.87956525442,32.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16706.148061446347,,,,
2017-07-13 00:00:00,0.0,35595.87956525442,35595.87956525442,32.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16734.218968536767,,,,
2017-07-14 00:00:00,0.0,35595.87956525442,35595.87956525442,32.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16812.269044444176,,,,
2017-07-15 00:00:00,0.0,35595.87956525442,35595.87956525442,32.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16812.269044444176,,,,
2017-07-16 00:00:00,0.0,35595.87956525442,35595.87956525442,32.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16812.269044444176,,,,
2017-07-17 00:00:00,0.0,35595.87956525442,35595.87956525442,32.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16810.21517755397,,,,
2017-07-18 00:00:00,0.0,35595.87956525442,35595.87956525442,32.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16819.11596387367,,,,
2017-07-19 00:00:00,0.0,35595.87956525442,35595.87956525442,32.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16910.17455988119,,,,
2017-07-20 00:00:00,0.0,35595.87956525442,35595.87956525442,32.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16917.705753376344,,,,
2017-07-21 00:00:00,0.0,35595.87956525442,35595.87956525442,32.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16902.643366386033,,,,
2017-07-22 00:00:00,0.0,35595.87956525442,35595.87956525442,32.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16902.643366386033,,,,
2017-07-23 00:00:00,0.0,35595.87956525442,35595.87956525442,32.0,0.0,257724.54631047946,257724.54631047946,21.0,0.0,20170.150372127664,20170.150372127664,31.0,16902.643366386033,,,,
